edition,year,noc,country_name,gold,silver,bronze,total_medals,iso3,gdp_per_capita,population,gni_per_capita,hdi,eurostat_recreation_pct_gdp,wvs_country,wvs_interpersonal_trust,wvs_confidence_govt,wvs_confidence_parties,wvs_national_pride,wvs_sport_org_membership,ess_social_trust,ess_trust_parliament,ess_trust_legal,ess_news_politics
1988 Summer Olympics,1988,DJI,Djibouti,0,0,1,1,DJI,816.874614065329,484523.0,,0.33,,,,,,,,,,,
1988 Summer Olympics,1988,GRE,Greece,0,0,1,1,GRC,7492.35204811251,10036983.0,7450.0,0.762,,GRC,1.9158249158249159,3.346316680779001,3.4352243861134633,2.578333333333333,2.240101095197978,3.640124902419984,4.794975688816856,6.288095238095238,
1988 Summer Olympics,1988,MGL,Mongolia,0,0,1,1,MNG,1543.33555521093,2076322.0,1700.0,0.579,,,,,,,,,,,
1988 Summer Olympics,1988,PAK,Pakistan,0,0,1,1,PAK,353.85454278549,108724739.0,370.0,0.394,,PAK,1.765032844871147,2.2907511497189574,2.7645833333333334,3.15489404641776,2.580681818181818,,,,
1988 Summer Olympics,1988,PHI,Philippines,0,0,1,1,PHL,722.343718454247,59739052.0,740.0,0.598,,PHL,1.9465329991645781,1.8833333333333333,2.3291666666666666,3.0183333333333335,2.4825,,,,
1988 Summer Olympics,1988,THA,Thailand,0,0,1,1,THA,1164.20096229495,52969595.0,1200.0,0.581,,THA,1.6863157894736842,2.4024745269286756,2.6543026706231454,3.0062154696132595,2.4732262382864794,,,,
1992 Summer Olympics,1992,EUN,Unified Team,45,38,29,112,RUS,3098.802734375,148538197.0,3090.0,0.741,,RUS,1.7609065155807366,2.4773638968481375,2.866230677764566,2.746906636670416,2.433158201984822,3.833264033264033,3.2853992059991177,3.7381801962533454,
1992 Summer Olympics,1992,USA,United States,37,34,37,108,USA,25418.9907763319,256514000.0,25680.0,0.875,,USA,1.6026285272516427,2.9236138037999226,3.144690781796966,2.7394502516453736,1.4597432905484247,,,,
1992 Summer Olympics,1992,GER,Germany,33,21,28,82,DEU,26559.8543879632,80624598.0,25890.0,0.828,,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,
1992 Summer Olympics,1992,CHN,People's Republic of China,16,22,16,54,CHN,367.822651903542,1164970000.0,400.0,0.482,,CHN,1.3456297773346626,1.5609514370664024,1.7213386348575215,3.1665018133860863,2.4069034185197475,,,,
1992 Summer Olympics,1992,CUB,Cuba,14,6,11,31,CUB,2047.67900346421,10785801.0,2120.0,0.684,,,,,,,,,,,
1992 Summer Olympics,1992,HUN,Hungary,11,12,7,30,HUN,3747.32966394956,10369341.0,3320.0,0.721,,,,,,,,4.079355608591886,5.001229256299939,5.106741573033708,
1992 Summer Olympics,1992,KOR,Republic of Korea,12,5,12,29,KOR,8387.16308258471,43747962.0,8580.0,0.731,,KOR,1.6706827309236947,2.52289156626506,2.9036144578313254,2.7132530120481926,2.1775100401606426,,,,
1992 Summer Olympics,1992,FRA,France,8,5,16,29,FRA,23615.0168565483,58846584.0,23660.0,0.79,,,,,,,,4.4672897196261685,4.468474576271187,4.833667334669339,
1992 Summer Olympics,1992,AUS,Australia,7,9,11,27,AUS,18650.3675476612,17478635.0,18600.0,0.864,,AUS,1.4598214285714286,2.8173719376391984,3.1181058495821725,2.991662034463591,1.2185761957730812,,,,
1992 Summer Olympics,1992,ESP,Spain,13,7,2,22,ESP,16100.6799428032,39157685.0,15590.0,0.762,,,,,,,,4.863849765258216,4.852624920936116,4.297280593325093,
1992 Summer Olympics,1992,JPN,Japan,3,8,11,22,JPN,31992.7902119161,124425000.0,31030.0,0.846,,JPN,1.6440281030444965,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,
1992 Summer Olympics,1992,GBR,Great Britain,5,3,12,20,GBR,20487.1707852878,57580402.0,21690.0,0.804,,GBR,1.5329178028827426,3.0423465423465426,3.125098347757671,3.0455246913580245,1.2993827160493827,5.047340165934602,4.642821904292057,5.037893700787402,
1992 Summer Olympics,1992,ITA,Italy,6,5,8,19,ITA,23297.0460325456,56797087.0,23010.0,0.78,,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,
1992 Summer Olympics,1992,POL,Poland,3,6,10,19,POL,2459.02068468253,38363667.0,2080.0,0.715,,,,,,,,3.715784453981879,3.4819217434373453,3.662202380952381,
1992 Summer Olympics,1992,CAN,Canada,7,4,7,18,CAN,20950.3305287651,28371264.0,21420.0,0.861,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,
1992 Summer Olympics,1992,ROU,Romania,4,6,8,18,ROU,1102.10378473246,22794284.0,1240.0,0.709,,ROU,1.881260096930533,3.164154103852596,3.438902743142145,3.203225806451613,2.371152154793316,3.7937999060591827,3.8159806295399514,3.7754607177497577,
1992 Summer Olympics,1992,BUL,Bulgaria,3,7,6,16,BGR,1007.34454544881,8540164.0,1140.0,0.698,,,,,,,,3.3435003631082063,2.178358208955224,2.4485981308411215,
1992 Summer Olympics,1992,NED,Netherlands,2,6,7,15,NLD,23939.2173482108,15184166.0,23050.0,0.847,,NLD,1.3879443585780527,2.870741482965932,3.0476431829700963,3.092085614733698,1.5601249349297241,5.708421498095641,5.1921754084264835,5.350794332331473,
1992 Summer Olympics,1992,SWE,Sweden,1,7,4,12,SWE,32753.4287003642,8668067.0,31340.0,0.808,,,,,,,,6.09442491210447,5.920408163265306,6.064881565396498,
1992 Summer Olympics,1992,NZL,New Zealand,1,4,5,10,NZL,11793.1392416214,3531700.0,12050.0,0.812,,NZL,1.4049751243781095,2.4485219164118246,2.90216271884655,3.22820763956905,1.2267839687194526,,,,
1992 Summer Olympics,1992,PRK,Democratic People's Republic of Korea,4,0,5,9,PRK,,21750911.0,,,,,,,,,,,,,
1992 Summer Olympics,1992,KEN,Kenya,2,4,2,8,KEN,336.68139978696,24382460.0,340.0,0.48,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438793,2.2716568544995797,,,,
1992 Summer Olympics,1992,TCH,Czechoslovakia,4,2,1,7,CZE,3396.70972430469,10319123.0,3380.0,0.748,,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.6559877955758964,3.7780320366132725,
1992 Summer Olympics,1992,NOR,Norway,2,4,1,7,NOR,30523.9850558974,4286401.0,30780.0,0.845,,,,,,,,6.600687622789784,5.694581280788177,6.33037037037037,
1992 Summer Olympics,1992,TUR,Türkiye,2,2,2,6,TUR,2743.65320297936,57990118.0,2830.0,0.598,,TUR,1.8573839662447258,2.1363636363636362,2.5038200339558574,2.819409282700422,2.40337224383917,3.006521739130435,6.3789592760181,6.42743312464428,
1992 Summer Olympics,1992,DEN,Denmark,1,1,4,6,DNK,29579.4913648682,5171370.0,28690.0,0.839,,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,
1992 Summer Olympics,1992,INA,Indonesia,2,2,1,5,IDN,673.67103954742,190043744.0,650.0,0.526,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.6324222431668236,,,,
1992 Summer Olympics,1992,FIN,Finland,1,2,2,5,FIN,22320.1124695857,5041992.0,24150.0,0.811,1.5,,,,,,,6.45995995995996,5.789180990899899,6.75050505050505,
1992 Summer Olympics,1992,JAM,Jamaica,0,3,1,4,JAM,1458.10146892635,2424701.0,1630.0,0.664,,,,,,,,,,,
1992 Summer Olympics,1992,NGR,Nigeria,0,3,1,4,NGA,508.515905682785,102372770.0,,0.488,,NGA,1.8731707317073172,2.691808596918086,2.8943948009748173,2.8868229587712206,2.5909863945578233,,,,
1992 Summer Olympics,1992,BRA,Brazil,2,1,0,3,BRA,2127.29083011489,154275079.0,2340.0,0.62,,BRA,1.9335260115606936,3.2901162790697676,3.5303995367689636,2.2536106296938185,1.7263411693791442,,,,
1992 Summer Olympics,1992,MAR,Morocco,1,1,1,3,MAR,1327.02954101563,25212468.0,1300.0,0.448,,MAR,1.835,3.0175,3.0966666666666667,3.006666666666667,2.315,,,,
1992 Summer Olympics,1992,ETH,Ethiopia,1,0,2,3,ETH,207.406400863847,51853747.0,230.0,0.286,,ETH,1.8809135399673735,2.1934156378600824,2.9891500904159134,2.8101059494702527,2.544995794785534,,,,
1992 Summer Olympics,1992,LAT,Latvia,0,2,1,3,LVA,,2614338.0,,0.732,,,,,,,,4.116361788617886,1.953452685421995,3.971627408993576,
1992 Summer Olympics,1992,BEL,Belgium,0,1,2,3,BEL,23372.619171015,10045158.0,23170.0,0.814,,,,,,,,4.81121099947118,4.993802816901408,4.38751345532831,
1992 Summer Olympics,1992,CRO,Croatia,0,1,2,3,HRV,2321.15204123035,4575818.0,,0.764,,,,,,,,4.173531397704254,2.9827348066298343,3.091286307053942,
1992 Summer Olympics,1992,IRI,Islamic Republic of Iran,0,1,2,3,IRN,1957.48507794252,61184983.0,2270.0,0.613,,IRN,1.8516042780748663,2.584956346541303,2.70260989010989,3.1622162883845126,2.3410169491525425,,,,
1992 Summer Olympics,1992,GRE,Greece,2,0,0,2,GRC,11021.012224607,10399061.0,11000.0,0.762,,GRC,1.9158249158249159,3.346316680779001,3.4352243861134633,2.578333333333333,2.240101095197978,3.640124902419984,4.794975688816856,6.288095238095238,
1992 Summer Olympics,1992,IRL,Ireland,1,1,0,2,IRL,15714.3847487231,3558430.0,14440.0,0.743,,,,,,,,5.46259842519685,4.43355229914098,5.12656328164082,
1992 Summer Olympics,1992,ALG,Algeria,1,0,1,2,DZA,1802.69300801289,26628568.0,1930.0,0.593,,,,,,,,,,,
1992 Summer Olympics,1992,EST,Estonia,1,0,1,2,EST,,1533091.0,,0.741,,,,,,,,5.178172588832488,4.191276931161324,4.907233572611816,
1992 Summer Olympics,1992,LTU,Lithuania,1,0,1,2,LTU,,3700114.0,,0.74,,,,,,,,4.783734939759036,2.2556853103872156,3.115997450605481,
1992 Summer Olympics,1992,AUT,Austria,0,2,0,2,AUT,24782.7118767063,7840709.0,24430.0,0.823,,,,,,,,5.0682122157824345,5.0572868927589365,6.0885675553547225,
1992 Summer Olympics,1992,NAM,Namibia,0,2,0,2,NAM,2346.86242963741,1461322.0,2390.0,0.595,,,,,,,,,,,
1992 Summer Olympics,1992,RSA,South Africa,0,2,0,2,ZAF,3462.39400202835,42443509.0,3230.0,0.635,,,,,,,,,,,
1992 Summer Olympics,1992,ISR,Israel,0,1,1,2,ISR,15509.9913638817,5123000.0,15290.0,0.781,,,,,,,,4.762903225806451,4.599423631123919,6.633388566694284,
1992 Summer Olympics,1992,MGL,Mongolia,0,0,2,2,MNG,607.813424662797,2167790.0,830.0,0.579,,,,,,,,,,,
1992 Summer Olympics,1992,SLO,Slovenia,0,0,2,2,SVN,7151.15243829224,1996498.0,7120.0,0.823,,,,,,,,3.9768211920529803,4.041152263374485,4.27815934065934,
1992 Summer Olympics,1992,SUI,Switzerland,1,0,0,1,CHE,40713.6881521435,6875364.0,42050.0,0.85,,,,,,,,5.652920962199313,5.746276322547509,6.14964964964965,
1992 Summer Olympics,1992,MEX,Mexico,0,1,0,1,MEX,4220.56643677057,86044809.0,3810.0,0.666,,MEX,1.8970080552359034,3.3216340621403915,3.4931034482758623,2.577918343875791,2.45066358915176,,,,
1992 Summer Olympics,1992,PER,Peru,0,1,0,1,PER,1567.40910765128,22946340.0,1420.0,0.62,,PER,1.9469534050179211,3.447501810282404,3.6529581529581527,2.1216022889842634,2.3350553505535054,,,,
1992 Summer Olympics,1992,ARG,Argentina,0,0,1,1,ARG,6789.99611136495,33693527.0,6040.0,0.724,,ARG,1.7930672268907564,2.93502538071066,3.2577639751552794,2.5734265734265733,2.09853249475891,,,,
1992 Summer Olympics,1992,COL,Colombia,0,0,1,1,COL,1730.39091795329,33760571.0,1600.0,0.614,,COL,1.9546052631578947,3.1171052631578946,3.3046052631578946,2.9,2.0657894736842106,,,,
1992 Summer Olympics,1992,GHA,Ghana,0,0,1,1,GHA,396.426407640517,16184855.0,420.0,0.445,,,,,,,,,,,
1992 Summer Olympics,1992,MAS,Malaysia,0,0,1,1,MYS,3141.43321987651,18834572.0,2900.0,0.649,,MYS,1.8042650418888042,2.517530487804878,2.8268497330282227,2.6123381568926125,2.0974866717440976,,,,
1992 Summer Olympics,1992,PAK,Pakistan,0,0,1,1,PAK,395.67720859593,123546848.0,400.0,0.394,,PAK,1.765032844871147,2.2907511497189574,2.7645833333333334,3.15489404641776,2.580681818181818,,,,
1992 Summer Olympics,1992,PHI,Philippines,0,0,1,1,PHL,916.515694532029,65926125.0,870.0,0.598,,PHL,1.9465329991645781,1.8833333333333333,2.3291666666666666,3.0183333333333335,2.4825,,,,
1992 Summer Olympics,1992,PUR,Puerto Rico,0,0,1,1,PRI,9659.33889995916,3585176.0,6760.0,,,PRI,1.82168458781362,3.306379155435759,3.4995491433724077,3.29919857524488,2.1575157515751577,,,,
1992 Summer Olympics,1992,QAT,Qatar,0,0,1,1,QAT,16280.2938815273,469657.0,17900.0,0.764,,,,,,,,,,,
1992 Summer Olympics,1992,SUR,Suriname,0,0,1,1,SUR,968.895253466926,417589.0,1050.0,0.696,,,,,,,,,,,
1992 Summer Olympics,1992,THA,Thailand,0,0,1,1,THA,1971.60879910694,56528834.0,1930.0,0.581,,THA,1.6863157894736842,2.4024745269286756,2.6543026706231454,3.0062154696132595,2.4732262382864794,,,,
1992 Summer Olympics,1992,BAH,The Bahamas,0,0,1,1,BHS,10873.4047501635,285927.0,10750.0,,,,,,,,,,,,
1996 Summer Olympics,1996,USA,United States,44,32,25,101,USA,29967.7127181749,269394000.0,30270.0,0.894,,USA,1.6026285272516427,2.9236138037999226,3.144690781796966,2.7394502516453736,1.4597432905484247,,,,
1996 Summer Olympics,1996,GER,Germany,20,18,27,65,DEU,30599.7891048363,81914831.0,31020.0,0.89,1.0,DEU,1.540485829959514,2.6233153638814017,2.908344733242134,3.1304062909567496,1.4193121693121693,4.612770339855818,4.34869109947644,5.574497574497575,
1996 Summer Olympics,1996,RUS,Russian Federation,26,21,16,63,RUS,2643.92919921875,148160129.0,2600.0,0.733,,RUS,1.7609065155807366,2.4773638968481375,2.866230677764566,2.746906636670416,2.433158201984822,3.833264033264033,3.2853992059991177,3.7381801962533454,
1996 Summer Olympics,1996,CHN,People's Republic of China,16,22,12,50,CHN,713.337387811657,1217550000.0,660.0,0.586,,CHN,1.3456297773346626,1.5609514370664024,1.7213386348575215,3.1665018133860863,2.4069034185197475,,,,
1996 Summer Olympics,1996,AUS,Australia,9,9,23,41,AUS,22055.838490507,18224767.0,20620.0,0.896,,AUS,1.4598214285714286,2.8173719376391984,3.1181058495821725,2.991662034463591,1.2185761957730812,,,,
1996 Summer Olympics,1996,FRA,France,15,7,15,37,FRA,26757.6351494145,59754504.0,27020.0,0.844,1.1,,,,,,,4.4672897196261685,4.468474576271187,4.833667334669339,
1996 Summer Olympics,1996,ITA,Italy,13,10,12,35,ITA,23122.9337219116,56860281.0,21880.0,0.842,0.7,,,,,,,4.543189368770764,4.832034632034632,5.561807331628303,
1996 Summer Olympics,1996,KOR,Republic of Korea,7,15,5,27,KOR,13864.9376534518,45524681.0,13790.0,0.824,,KOR,1.6706827309236947,2.52289156626506,2.9036144578313254,2.7132530120481926,2.1775100401606426,,,,
1996 Summer Olympics,1996,CUB,Cuba,9,8,8,25,CUB,2282.18809324202,10962010.0,2700.0,0.694,,,,,,,,,,,
1996 Summer Olympics,1996,UKR,Ukraine,9,2,12,23,UKR,869.846069335938,51226109.0,860.0,0.698,,UKR,1.6934713375796178,3.1637572734829593,3.2273858921161827,2.899601593625498,2.34315424610052,4.325881768504719,4.362688900468994,3.6145494028230183,
1996 Summer Olympics,1996,CAN,Canada,3,11,8,22,CAN,21296.9723536904,29610218.0,20820.0,0.89,,CAN,1.5049776007964162,2.5868591338974616,2.9243404678944747,2.943504230960677,1.339223494275759,,,,
1996 Summer Olympics,1996,HUN,Hungary,7,4,10,21,HUN,4542.0120380978,10311238.0,4380.0,0.773,1.5,,,,,,,4.079355608591886,5.001229256299939,5.106741573033708,
1996 Summer Olympics,1996,ROU,Romania,4,7,9,20,ROU,1633.01064354117,22619004.0,1640.0,0.721,0.8,ROU,1.881260096930533,3.164154103852596,3.438902743142145,3.203225806451613,2.371152154793316,3.7937999060591827,3.8159806295399514,3.7754607177497577,
1996 Summer Olympics,1996,NED,Netherlands,4,5,10,19,NLD,29063.6236532536,15530498.0,29260.0,0.892,1.2,NLD,1.3879443585780527,2.870741482965932,3.0476431829700963,3.092085614733698,1.5601249349297241,5.708421498095641,5.1921754084264835,5.350794332331473,
1996 Summer Olympics,1996,POL,Poland,7,5,5,17,POL,4163.51195431959,38624370.0,3880.0,0.794,0.7,,,,,,,3.715784453981879,3.4819217434373453,3.662202380952381,
1996 Summer Olympics,1996,ESP,Spain,5,6,6,17,ESP,16100.6215831114,39889852.0,15540.0,0.828,1.3,,,,,,,4.863849765258216,4.852624920936116,4.297280593325093,
1996 Summer Olympics,1996,BUL,Bulgaria,3,7,5,15,BGR,1470.19259250682,8362826.0,1590.0,0.723,0.3,,,,,,,3.3435003631082063,2.178358208955224,2.4485981308411215,
1996 Summer Olympics,1996,BRA,Brazil,3,3,9,15,BRA,5179.13052009976,164202549.0,4420.0,0.668,,BRA,1.9335260115606936,3.2901162790697676,3.5303995367689636,2.2536106296938185,1.7263411693791442,,,,
1996 Summer Olympics,1996,GBR,Great Britain,1,8,6,15,GBR,24503.3829602903,58166950.0,22970.0,0.863,,GBR,1.5329178028827426,3.0423465423465426,3.125098347757671,3.0455246913580245,1.2993827160493827,5.047340165934602,4.642821904292057,5.037893700787402,
1996 Summer Olympics,1996,BLR,Belarus,1,6,8,15,BLR,1427.26896385327,10159569.0,1450.0,0.708,,,,,,,,,,,
1996 Summer Olympics,1996,JPN,Japan,3,6,5,14,JPN,39150.0396308089,125757000.0,43940.0,0.883,,JPN,1.6440281030444965,2.64119066773934,2.823283082077052,2.5781954887218044,1.5846407927332782,,,,
1996 Summer Olympics,1996,CZE,Czechia,4,3,4,11,CZE,6573.19643136362,10315241.0,6010.0,0.81,1.5,CZE,1.6272040302267003,2.8493265993265995,3.0271186440677966,2.7577276524644945,2.0455696202531644,4.254275092936803,3.6559877955758964,3.7780320366132725,
1996 Summer Olympics,1996,KAZ,Kazakhstan,3,4,4,11,KAZ,1281.39152895397,16416027.0,1270.0,0.68,,KAZ,1.7610837438423645,2.1145833333333335,2.318548387096774,2.8255908720456397,2.7069846678023852,,,,
1996 Summer Olympics,1996,GRE,Greece,4,4,0,8,GRC,13432.5262183244,10608800.0,13130.0,0.818,0.6,GRC,1.9158249158249159,3.346316680779001,3.4352243861134633,2.578333333333333,2.240101095197978,3.640124902419984,4.794975688816856,6.288095238095238,
1996 Summer Olympics,1996,SWE,Sweden,2,4,2,8,SWE,33022.2444768661,8840998.0,30400.0,0.903,2.2,,,,,,,6.09442491210447,5.920408163265306,6.064881565396498,
1996 Summer Olympics,1996,KEN,Kenya,1,4,3,8,KEN,440.527078880876,27344211.0,350.0,0.487,,KEN,1.904153354632588,2.5691318327974275,3.0707892595606183,2.9085850556438793,2.2716568544995797,,,,
1996 Summer Olympics,1996,SUI,Switzerland,4,3,0,7,CHE,48092.6433036512,7071850.0,49670.0,0.885,1.1,,,,,,,5.652920962199313,5.746276322547509,6.14964964964965,
1996 Summer Olympics,1996,NOR,Norway,2,2,3,7,NOR,37321.9741993473,4381336.0,35790.0,0.914,1.5,,,,,,,6.600687622789784,5.694581280788177,6.33037037037037,
1996 Summer Olympics,1996,DEN,Denmark,4,1,1,6,DNK,35621.9878051732,5263074.0,34740.0,0.89,1.6,,,,,,,6.992656875834446,6.183535762483131,7.130670277589709,
1996 Summer Olympics,1996,TUR,Türkiye,4,1,1,6,TUR,4041.36210281686,61951134.0,3410.0,0.669,,TUR,1.8573839662447258,2.1363636363636362,2.5038200339558574,2.819409282700422,2.40337224383917,3.006521739130435,6.3789592760181,6.42743312464428,
1996 Summer Olympics,1996,NZL,New Zealand,3,2,1,6,NZL,18794.436039393,3732000.0,16730.0,0.894,,NZL,1.4049751243781095,2.4485219164118246,2.90216271884655,3.22820763956905,1.2267839687194526,,,,
1996 Summer Olympics,1996,BEL,Belgium,2,2,2,6,BEL,27489.5551770488,10156637.0,28550.0,0.884,0.8,,,,,,,4.81121099947118,4.993802816901408,4.38751345532831,
1996 Summer Olympics,1996,NGR,Nigeria,2,1,3,6,NGA,1632.72469370276,113754779.0,,0.488,,NGA,1.8731707317073172,2.691808596918086,2.8943948009748173,2.8868229587712206,2.5909863945578233,,,,
1996 Summer Olympics,1996,JAM,Jamaica,1,3,2,6,JAM,2928.89692611996,2524463.0,2560.0,0.657,,,,,,,,,,,
1996 Summer Olympics,1996,RSA,South Africa,3,1,1,5,ZAF,3617.55336002932,45123018.0,3790.0,0.633,,,,,,,,,,,
1996 Summer Olympics,1996,PRK,Democratic People's Republic of Korea,2,1,2,5,PRK,,22895746.0,,,,,,,,,,,,,
1996 Summer Olympics,1996,IRL,Ireland,3,0,1,4,IRL,20835.8977130847,3637510.0,18880.0,0.851,0.5,,,,,,,5.46259842519685,4.43355229914098,5.12656328164082,
1996 Summer Olympics,1996,FIN,Finland,1,2,1,4,FIN,25756.6777073618,5124573.0,24940.0,0.887,1.3,,,,,,,6.45995995995996,5.789180990899899,6.75050505050505,
1996 Summer Olympics,1996,INA,Indonesia,1,1,2,4,IDN,1118.92133024129,203204348.0,1070.0,0.597,,IDN,1.9481087839949984,1.854945054945055,2.7658968680797216,3.381875,2.6324222431668236,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,1229173348.0,22071.3001761722,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,1229173348.0,292.422278582832,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,1229173348.0,526.090193905319,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,1229173348.0,1638.87684676854,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,289332496.0,22071.3001761722,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,289332496.0,292.422278582832,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,289332496.0,526.090193905319,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,289332496.0,1638.87684676854,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,1957535877.0,22071.3001761722,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,1957535877.0,292.422278582832,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,1957535877.0,526.090193905319,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,1957535877.0,1638.87684676854,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,2264443158.0,22071.3001761722,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,2264443158.0,292.422278582832,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,2264443158.0,526.090193905319,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,21713.2096953916,2264443158.0,1638.87684676854,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,293.224041109446,1229173348.0,22071.3001761722,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,293.224041109446,1229173348.0,292.422278582832,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,293.224041109446,1229173348.0,526.090193905319,,,,,,,,,,,,
1996 Summer Olympics,1996,SCG,Serbia and Montenegro,1,1,2,4,,293.224041109446,1229173348.0,1638.87684676854,,,,,,,,,,,,
